,Unnamed,iso_code,country,W1_new_cases_per_million,W1_new_deaths_per_million,W2_new_cases_per_million,W2_new_deaths_per_million,W3_new_cases_per_million,W3_new_deaths_per_million,W4_new_cases_per_million,W4_new_deaths_per_million,W5_new_cases_per_million,W5_new_deaths_per_million,W6_new_cases_per_million,W6_new_deaths_per_million,W7_new_cases_per_million,W7_new_deaths_per_million,W8_new_cases_per_million,W8_new_deaths_per_million,W9_new_cases_per_million,W9_new_deaths_per_million,W10_new_cases_per_million,W10_new_deaths_per_million,W11_new_cases_per_million,W11_new_deaths_per_million,W12_new_cases_per_million,W12_new_deaths_per_million,W13_new_cases_per_million,W13_new_deaths_per_million,W14_new_cases_per_million,W14_new_deaths_per_million,W15_new_cases_per_million,W15_new_deaths_per_million,W16_new_cases_per_million,W16_new_deaths_per_million,W17_new_cases_per_million,W17_new_deaths_per_million,W18_new_cases_per_million,W18_new_deaths_per_million,W19_new_cases_per_million,W19_new_deaths_per_million,W20_new_cases_per_million,W20_new_deaths_per_million,W21_new_cases_per_million,W21_new_deaths_per_million,W22_new_cases_per_million,W22_new_deaths_per_million,W23_new_cases_per_million,W23_new_deaths_per_million,W24_new_cases_per_million,W24_new_deaths_per_million,W25_new_cases_per_million,W25_new_deaths_per_million,W26_new_cases_per_million,W26_new_deaths_per_million,W27_new_cases_per_million,W27_new_deaths_per_million,W28_new_cases_per_million,W28_new_deaths_per_million,W29_new_cases_per_million,W29_new_deaths_per_million,W30_new_cases_per_million,W30_new_deaths_per_million,W31_new_cases_per_million,W31_new_deaths_per_million,W32_new_cases_per_million,W32_new_deaths_per_million,W33_new_cases_per_million,W33_new_deaths_per_million,W34_new_cases_per_million,W34_new_deaths_per_million,W35_new_cases_per_million,W35_new_deaths_per_million,W36_new_cases_per_million,W36_new_deaths_per_million,W37_new_cases_per_million,W37_new_deaths_per_million,W38_new_cases_per_million,W38_new_deaths_per_million,W39_new_cases_per_million,W39_new_deaths_per_million,W40_new_cases_per_million,W40_new_deaths_per_million,W41_new_cases_per_million,W41_new_deaths_per_million,W42_new_cases_per_million,W42_new_deaths_per_million,W43_new_cases_per_million,W43_new_deaths_per_million,W44_new_cases_per_million,W44_new_deaths_per_million,W45_new_cases_per_million,W45_new_deaths_per_million,W46_new_cases_per_million,W46_new_deaths_per_million,W47_new_cases_per_million,W47_new_deaths_per_million,W48_new_cases_per_million,W48_new_deaths_per_million,W49_new_cases_per_million,W49_new_deaths_per_million,W50_new_cases_per_million,W50_new_deaths_per_million,W51_new_cases_per_million,W51_new_deaths_per_million,W52_new_cases_per_million,W52_new_deaths_per_million,W53_new_cases_per_million,W53_new_deaths_per_million,W54_new_cases_per_million,W54_new_deaths_per_million,W55_new_cases_per_million,W55_new_deaths_per_million,W56_new_cases_per_million,W56_new_deaths_per_million,W57_new_cases_per_million,W57_new_deaths_per_million,W58_new_cases_per_million,W58_new_deaths_per_million,W59_new_cases_per_million,W59_new_deaths_per_million,W60_new_cases_per_million,W60_new_deaths_per_million
21,21,BRA,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0.007285714,0,0.092857143,0,0.584714286,0.010142857,1.937571429,0.064428571,4.339,0.224571429,6.967428571,0.456285714,10.707,0.826714286,15.23342857,1.144571429,25.38842857,1.817142857,39.62657143,2.617714286,52.05257143,3.364285714,76.54128571,4.268285714,101.5124286,4.584285714,117.215,4.769,119.4071429,4.563285714,145.8852857,4.876571429,165.391,4.767714286,176.9837143,4.835714286,176.6537143,4.841857143,157.9457143,4.908142857,214.8327143,5.159428571,210.606,4.781285714,204.6721429,4.646714286,204.7721429,4.54,178.2802857,4.716714286,177.2891429,4.040428571,186.0635714,3.993,129.5012857,3.365142857,142.8528571,3.576714286,127.528,3.275857143,126.9172857,3.078714286,118.1545714,2.830285714,95.25071429,2.336857143,105.0281429,2.169428571,104.1522857,2.003428571,79.276,1.602857143,131.3234286,2.277714286,136.9881429,2.238857143,159.61,2.400857143,192.8234286,2.733428571,203.607,3.021,223.8217143,3.516857143,169.802,2.983285714,168.4227143,3.313428571,241.6755714,4.641428571,254.7595714,4.479428571,242.7522857,4.804571429,242.4335714,5.040571429,181.5895714,4.092428571,243.6892857,5.711285714,221.3792857,5.003571429,254.1031429,5.540714286,283.3518571,6.790714286
22,22,BRN,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23866667,0,14.04142857,0,12.082,0.326571429,4.898428571,0,0.326571429,0,0.326571429,0,0.326571429,0,0,0,0.979714286,0,0,0,0,0,0,0.326571429,0,0,0,0,0,0.326571429,0,0,0,0,0,0,0,0,0,0,0,0,0.326571429,0,0,0,0.326571429,0,0.326571429,0,0.326571429,0,0,0,0,0,0.326571429,0,0,0,0,0,0.326571429,0,0.326571429,0,0,0,0,0,0,0,0,0,0.653142857,0,0.326571429,0,0.326571429,0,0,0,0,0,1.632714286,0,5.224714286,0,0.326571429,0,0.326571429,0,1.632714286,0,0.326571429,0,0.979714286,0,0.326571429,0,0.326571429,0,0.979714286,0
23,23,BGR,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843142857,0.041142857,2.508285714,0.020571429,3.454142857,0.082285714,3.536428571,0.205714286,3.248714286,0.226285714,4.461428571,0.267428571,7.586571429,0.288,7.134285714,0.349714286,6.723,0.370285714,5.222,0.308571429,4.790428571,0.432,1.871,0.267428571,4.358714286,0.431857143,11.41042857,0.246857143,12.45914286,0.555428571,15.48114286,0.349571429,21.62871429,0.514,30.79842857,0.534857143,30.07885714,0.658,34.41685714,0.801714286,31.33271429,0.966285714,30.98328571,1.233571429,20.35414286,1.028,16.40642857,0.904571429,21.23814286,1.357,18.21571429,1.357,17.29042857,0.945857143,19.07928571,0.781285714,24.21914286,0.699285714,31.271,1.069142857,57.58742857,1.027857143,98.45971429,1.583142857,173.8107143,2.385,314.1915714,4.009285714,444.93,7.257571429,471.8425714,9.436714286,478.2571429,14.98785714,432.7791429,19.09971429,392.6264286,20.14842857,372.2928571,18.44185714,248.2982857,19.01757143,130.6561429,11.76014286,112.9954286,10.71171429,113.6122857,9.313285714,68.46357143,7.751,60.85642857,6.928571429,80.63457143,4.461428571,101.441,5.818571429,122.6174286,6.106142857,142.334,4.749428571,211.0852857,6.743571429,269.4332857,8.758285714
24,24,BFA,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192,0,0.423714286,0.013714286,0.977428571,0.061714286,0.758714286,0.034285714,1.134428571,0.075285714,0.553571429,0.061714286,0.437428571,0.034285714,0.157428571,0.020571429,0.655857143,0.027428571,0.232571429,0.020571429,0.218857143,0.006857143,0.225571429,0.006857143,0.280428571,0,0.027428571,0,0.061571429,0,0.273428571,0,0.314428571,0,0.314571429,0,0.095857143,0,0.266428571,0,0.389571429,0,0.218714286,0.006857143,0.444285714,0,0.389571429,0.006857143,0.375857143,0,0.382714286,0,0.724428571,0.006857143,2.063857143,0,1.072857143,0,1.236857143,0.020571429,0.799571429,0.013714286,0.492,0.027428571,0.690285714,0,0.382714286,0.013714286,0.444285714,0,0.478285714,0.006857143,0.464571429,0,0.772428571,0,2.323714286,0,5.043428571,0.020571429,7.244142857,0.020571429,8.891285714,0.020571429,4.681571429,0.061571429,6.328428571,0.020571429,7.749857143,0.082,6.608714286,0.054857143,4.189428571,0.075285714,4.421857143,0.095714286,2.467285714,0.027428571,1.332571429,0.006857143,1.360142857,0.020571429,1.168571429,0.006857143
25,25,BDI,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504,0,0.024,0,0,0.012,0.072142857,0,0.048,0,0,0,0,0,0.324428571,0,0.252285714,0,0.240285714,0,0.024,0,0.228285714,0,0.793,0,0.252285714,0,0,0,1.429714286,0,0.612857143,0,0.408571429,0,0.12,0,0.084,0,0.204142857,0,0.192142857,0,0.180142857,0,0.132,0,0.024,0,0.144142857,0,0.336285714,0,0.048,0,0.228142857,0,0.228285714,0,0.360285714,0,0.324428571,0,0.18,0,0.348428571,0,0.300285714,0,0.156142857,0,0.408285714,0,0.396571429,0.012,0.300285714,0,0.432428571,0,0.756857143,0,3.604142857,0,3.039714286,0,2.102428571,0,1.249428571,0.012,1.285571429,0,1.910285714,0,2.379,0,1.417857143,0
26,26,CPV,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.698,0,0.514,0.257,0.514,0,0.257,0,12.84714286,0,8.222285714,0,15.93057143,0.257,21.58328571,0,23.63871429,0.257,11.04842857,0,12.84714286,0.257,31.09014286,0.257,47.27742857,0.257,35.20128571,0.514,58.58271429,1.027714286,84.791,1.027857143,51.90242857,0.771,100.4645714,0.513857143,62.69428571,0.257,57.04128571,0.514,91.21485714,2.055714286,84.27728571,0.514,75.02728571,0.771,82.99257143,0.514,127.7005714,0.771,112.027,0.514,122.0478571,1.541857143,132.3255714,1.541857143,152.881,1.541857143,158.5337143,3.083428571,186.2834286,2.826428571,175.7488571,2.312714286,121.02,0.257,127.9574286,1.284714286,125.645,0.514,116.652,0.514,119.7354286,0.257,86.33285714,1.028,68.34671429,0.257,68.08971429,0.257,33.65957143,0.257,47.53442857,0.257,111.256,0.257,150.3117143,1.284857143,131.8117143,1.284857143,145.6865714,2.312428571,102.5201429,0.514,82.22185714,1.028,76.826,1.028,83.50628571,1.028,102.7772857,1.284714286
27,27,KHM,Cambodia,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.051428571,0,0.393142857,0,0.392857143,0,0.128142857,0,0.051428571,0,0.017142857,0,0,0,0,0,0,0,0,0,0.017142857,0,0.008571429,0,0,0,0.025714286,0,0.008571429,0,0.102571429,0,0,0,0.128142857,0,0.128142857,0,0.461428571,0,0.128142857,0,0.068285714,0,0.213571429,0,0,0,0,0,0.008571429,0,0.008571429,0,0,0,0.008571429,0,0.017142857,0,0.042857143,0,0,0,0.034285714,0,0.034285714,0,0.034285714,0,0.059857143,0,0.034285714,0,0.077,0,0.264714286,0,0.111285714,0,0.025571429,0,0.017142857,0,0.145428571,0,0.085571429,0,0.410142857,0,0.162428571,0,0.059857143,0,0.077,0,0.042857143,0,0.461428571,0,2.324,0,1.555142857,0
28,28,CMR,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0.005428571,0,0.134571429,0,0.344571429,0.010857143,2.497,0.037857143,1.426,0.016142857,1.060142857,0.053714286,2.696142857,0.166857143,3.008142857,0.059142857,1.060142857,0.236857143,4.472,0.172142857,6.969,0.102285714,8.093857143,0.172142857,9.121714286,0.113,5.822714286,0,15.76242857,0.479,5.284714286,0.064428571,0,0,13.88971429,0.247571429,5.295428571,0.075285714,2.965285714,0.064571429,2.943714286,0.032285714,4.235285714,0.021571429,2.298,0.032285714,1.576857143,0.037571429,2.045,0.016142857,2.486285714,0.021571429,2.179571429,0,2.271,0.005428571,1.636,0.010714286,1.017142857,0.010714286,1.501428571,0.016142857,1.280857143,0,0.694285714,0.010857143,1.200142857,0.005428571,2.954428571,0.016142857,1.883428571,0.021571429,4.499,0.010714286,3.169857143,0.010857143,3.417285714,0.032285714,2.104285714,0,3.126714286,0.010714286,2.976,0.016142857,3.072857143,0,0,0,6.253285714,0.037714286,8.648142857,0.037714286,0,0,9.563,0.064571429,3.788571429,0.026857143,8.884857143,0.236857143,10.57471429,0.150714286,0,0
29,29,CAN,Canada,0,0,0,0,0.015,0,0.011285714,0,0,0,0.007428571,0,0.041428571,0,0.128428571,0,0.544857143,0.003714286,4.084285714,0.068,16.272,0.238142857,28.017,1.052,39.13028571,2.369428571,41.78714286,3.788714286,45.47785714,4.655714286,43.73657143,4.966142857,41.60557143,4.447428571,31.37057143,3.281571429,30.07242857,2.524857143,24.71657143,2.343285714,18.14557143,1.404428571,13.50514286,0.915857143,10.29171429,0.525857143,8.009142857,0.491857143,8.732285714,0.310285714,7.437857143,0.230714286,10.31442857,0.215571429,13.60728571,0.132428571,11.55585714,0.208,9.935714286,0.132285714,10.13285714,0.139857143,10.35228571,0.155,11.65414286,0.158714286,14.65557143,0.086857143,17.61214286,0.098285714,24.38742857,0.200285714,34.68257143,0.196714286,47.65428571,0.711428571,62.102,0.635857143,54.12671429,0.537428571,71.856,0.719,80.47828571,0.946142857,98.06414286,1.199857143,120.8122857,1.578305791,128.8895714,1.945714286,147.9511429,2.002571429,167.5428571,2.4,174.0531429,2.887857143,178.7087143,3.145285714,145.014,2.903142857,173.667,3.266571429,255.069,4.049857143,187.6417143,3.762285714,153.1632857,3.838142857,122.6368571,3.656428571,98.53328571,2.808571429,85.596,2.036571429,75.40642857,1.487571429,79.551,1.249,76.47385714,0.949857143
30,30,CAF,Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088714286,0,0,0,0.147857143,0,0,0,0.118285714,0,0.118285714,0,1.656428571,0,2.1,0,5.442428571,0,6.655285714,0.029571429,12.12728571,0,17.98371429,0.118285714,14.40485714,0.059142857,18.60485714,0.354857143,21.97671429,0.768857143,15.97242857,0.088714286,9.435571429,0.147857143,5.827142857,0.059142857,3.342428571,0.118285714,0.473142857,0,0.798571429,0,0.325285714,0.059142857,0.798714286,0,0.621142857,0,0.857857143,0.029571429,0.591571429,0,1.094285714,0,0.591571429,0,1.153571429,0,0.266142857,0,0.029571429,0,0.207,0,0.118285714,0,0.384571429,0,0.502714286,0.029571429,0.443571429,0,0.059142857,0,0.266142857,0,0.414,0,0,0,0.355,0,0.443714286,0,0.177428571,0,0.118285714,0,0.029571429,0,0.207,0,0.236571429,0,0.207,0,0.147857143,0,0.088714286,0,0.414142857,0
31,31,TCD,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020333333,0,0.017428571,0,0.052285714,0,0.017428571,0,0.191285714,0,0.113,0,0.617428571,0.087,1.783,0.182714286,1.322,0.165428571,1.513428571,0.087142857,0.965428571,0.043571429,0.669714286,0.034857143,0.104428571,0.026142857,0.087142857,0.017428571,0.061,0,0.052285714,0,0.026142857,0,0.130571429,0.008714286,0.226142857,0,0.182714286,0,0.052285714,0.008714286,0.087142857,0,0.261142857,0,0.226285714,0.008714286,0.226285714,0,0.426142857,0.026142857,0.574142857,0.008714286,0.243714286,0.017428571,0.321857143,0.017428571,0.669714286,0.061,0.643571429,0.008714286,0.6,0.026142857,0.426285714,0.017428571,0.521857143,0.008714286,0.417714286,0.008714286,0.365142857,0.008714286,0.260857143,0,0.513285714,0.008714286,0.252285714,0,1.008857143,0,1.034857143,0.008714286,1.591857143,0.008714286,2.965714286,0.026142857,3.000428571,0.034857143,2.452571429,0.034857143,1.826428571,0.026142857,1.095857143,0.061,1.295857143,0.026142857,1.496,0.043571429,1.556571429,0.061,1.634857143,0
32,32,CHL,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.082142857,0,0.560428571,0,3.766428571,0,10.63442857,0.044571429,17.48714286,0.156857143,22.50157143,0.343714286,24.153,0.396,29.43671429,0.410857143,49.89028571,0.493142857,82.16671429,0.426,133.0808571,0.874142857,226.2178571,1.883285714,287.2131429,2.421285714,311.1121429,4.065285714,308.5114286,11.658,262.4101429,8.922857143,231.8001429,7.861571429,179.9595714,6.314714286,150.8218571,5.149,125.675,11.68785714,110.1981429,4.297142857,105.1164286,3.833857143,99.87785714,3.572285714,96.246,2.869571429,88.22728571,2.966857143,91.92657143,2.907142857,92.853,2.765,91.41085714,2.570857143,89.737,2.682857143,84.48328571,2.518428571,93.35385714,2.451142857,83.13042857,2.638,77.77971429,2.361428571,78.759,2.271857143,72.59357143,2.353857143,72.646,2.182,72.48157143,2.077571429,70.74754418,1.890571429,73.22142857,2.182142857,72.69071429,2.017714286,83.04842857,1.898,101.4398571,1.905714286,112.388,2.264142857,130.8387143,2.391285714,163.2121429,2.339142857,207.3857143,2.974285714,217.8704286,3.131285714,211.1372857,3.624571429,188.1874286,4.154857143,181.7007143,4.095571429,175.2362857,3.968285714,191.1094286,3.751571429,217.205,3.975571429
33,33,CHN,China,0,0,0.148999718,0.0045,1.040697624,0.021428571,2.473814835,0.054142857,3.136232078,0.085,0.852413993,0.077571429,0.233710289,0.039142857,0.14042617,0.023142857,0.020713931,0.012,0.032570872,0.006714286,0.06899882,0.003857143,0.053856222,0.003142857,0.046713487,0.001142857,0.076855828,0.128285714,0.011999795,0,0.00485706,0.000142857,0.002857094,0,0.005285624,0.000142857,0.003999932,0,0.004428496,0,0.16058909,0,0.009855307,0,0.026571057,0.000142857,0.01885682,0.000285714,0.01142843,0,0.02128535,0,0.034427983,0.000571429,0.095712649,0.000571429,0.143568973,0.001571429,0.083855709,0.001428571,0.060284683,0.002142857,0.037285077,0.000714286,0.020713931,0.001,0.015999726,0.000857143,0.01428547,0.000571429,0.01642832,0.000428571,0.011999795,0.000285714,0.014714034,0,0.017142564,0,0.017713983,0,0.017142564,0,0.02371388,0,0.025570991,0.000285714,0.020571077,0.000142857,0.020713931,0,0.063998905,0.000142857,0.077855811,0.000428571,0.074570153,0.000285714,0.072998752,0.001285714,0.058141863,0.000857143,0.053999076,0.001428571,0.059856119,0.000714286,0.107712444,0.000714286,0.1261407,0.000571429,0.091427008,0.001142857,0.037713641,0.000714286,0.022713897,0.000714286,0.014856889,0.000285714,0.019571094,0.000142857,0.017142564,0.000571429
34,34,COL,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.059,0,0.488714286,0,1.156714286,0.016857143,2.240571429,0.073142857,3.658142857,0.191,2.560714286,0.185285714,4.270285714,0.188285714,6.016571429,0.255571429,9.012428571,0.339714286,12.47685714,0.328285714,14.70614286,0.401571429,22.62614286,0.519285714,27.48885714,0.884428571,30.09414286,1.086571429,47.41142857,1.499285714,64.456,2.282571429,69.622,2.816142857,90.52457143,3.304571429,126.5314286,3.922142857,140.6451429,4.921714286,183.5754286,5.786428571,198.4642857,6.204857143,224.0972857,6.373285714,214.5374286,6.058571429,187.4921429,5.881857143,164.4447143,5.876142857,141.8047143,4.430428571,138.7894286,3.663857143,133.7524286,3.529,118.224,3.537428571,153.2932857,3.099571429,139.3227143,3.209285714,155.3707143,3.360571429,186.6274286,3.689285714,174.8075714,3.596428571,154.9412857,3.464428571,137.175,3.579571429,165.9834286,3.641142857,175.855,3.458857143,153.9191429,3.461714286,221.7698571,3.936142857,249.4271429,4.702714286,228.8308571,5.115571429,294.6684286,5.668571429,335.9845714,6.940142857,314.265,7.653714286,235.3781429,7.490714286,180.8102857,5.736,109.2397143,4.862857143,89.56714286,3.537714286,73.32528571,2.737428571,70.498,2.111142857
35,35,COM,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,1.314285714,0.164285714,0,0,11.00671429,0,4.599857143,0.164285714,5.749857143,0,5.749714286,0,11.66385714,0.492857143,4.107,0.328571429,6.078428571,0,1.314285714,0,1.807142857,0,1.971428571,0,7.556857143,0,2.135714286,0,0.657142857,0,2.3,0,0.985714286,0,4.764142857,0,0.657142857,0,2.3,0,1.314285714,0,1.478571429,0,1.314285714,0,1.15,0,2.464142857,0,4.599857143,0,2.957142857,0,2.628571429,0,2.792857143,0,2.464285714,0,0.821428571,0,1.971428571,0,2.464285714,0,11.82814286,0,24.47771429,0.985714286,46.98414286,0.821428571,70.14771429,3.778571429,112.2031429,4.764285714,75.24028571,3.285714286,60.45528571,2.957142857,40.41271429,3.285714286,25.95614286,2.464285714,13.30657143,0.164285714,4.107142857,0.328571429
36,36,COD,"Congo, Dem. Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0.033571429,0.001571429,0.066714286,0.007857143,0.142,0.019142857,0.11,0.003142857,0.133857143,0.007857143,0.173857143,0.004714286,0.411428571,0.007857143,0.419428571,0.009428571,0.826142857,0.035,0.909142857,0.003142857,1.501142857,0.009571429,1.454857143,0.020428571,1.349428571,0.038,1.512142857,0.030142857,1.623714286,0.044714286,1.099142857,0.046142857,0.944285714,0.011142857,0.563,0.006285714,0.761,0.017428571,0.451428571,0.017571429,0.561285714,0.004714286,0.322142857,0.033428571,0.275714286,0.018857143,0.312428571,0.011,0.272857143,0.001571429,0.330142857,0.004714286,0.164285714,0.009428571,0.167428571,0.004714286,0.253571429,0.004714286,0.141857143,0.003142857,0.253714286,0.041428571,0.228,0.004714286,0.26,0.003142857,0.389142857,0.014285714,0.335,0.004714286,0.669857143,0.012571429,0.682571429,0.009428571,1.284142857,0.014285714,1.481714286,0.015857143,1.682857143,0.027,2.178714286,0.325285714,1.970142857,0.035142857,1.851857143,0.025428571,2.447,0.030142857,1.627,0.038142857,1.421428571,0.027142857,1.405428571,0.012571429,1.204571429,0.022142857,1.339857143,0.011142857,1.135857143,0.011142857,1.079857143,0.008
37,37,COG,"Congo, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077571429,0,0.025857143,0,0.466,0.037651124,0.983714286,0.056580695,2.148857143,0.018825562,1.475714286,0,0.750857143,0.056476686,1.165,0.025857143,3.029,0.129428571,2.485428571,0.018825562,2.174714286,0.056580695,2.899571429,0.056476686,1.165,0.037651124,4.012714286,0.056580695,5.281285714,0.188463637,12.16785714,0.181285714,12.19371429,0.077714286,15.66271429,0.051714286,10.485,0.051714286,4.194,0.056580695,12.01242857,0.103571429,2.097,0.051714286,2.718285714,0.320450589,3.339714286,0.018825562,16.80185714,0.452333532,7.766571429,0.355647342,1.501428571,0.018825562,0.492,0,2.174714286,0,0.750714286,0.025857143,0.983714286,0.037651124,2.511285714,0,0.957857143,0,2.304142857,0,3.520857143,0,3.029,0.025857143,3.676285714,0.018825562,0,0,7.119428571,0.094231819,3.909285714,0.018825562,18.32928571,0.131986951,5.151857143,0.018825562,0.517714286,0,15.06728571,0.155285714,2.200571429,0.056580695,2.407714286,0,4.478714286,0.129428571,9.294,0.025857143,0,0,10.38142857,0.094231819,9.294142857,0.077714286
38,38,CRI,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0.701,0,2.552,0.056,4.991714286,0,3.926142857,0,3.982285714,0.028,2.187285714,0.028,1.065857143,0.056,1.121714286,0,1.318,0,2.047285714,0.112,1.822857143,0,3.617857143,0,6.057428571,0,11.18928571,0.056,13.04028571,0,23.89328571,0.056142857,46.04757143,0.112,73.19385714,0.27979976,93.10471429,0.729285714,113.5484286,1.233857143,100.5922857,1.570285714,129.421,2.075142857,138.3951429,1.766714286,149.949,1.598428571,185.5081429,1.962857143,202.5027143,1.682571429,239.3238571,3.140857143,231.584,3.253,233.7992857,3.421285714,200.0348571,3.421285714,231.5558571,3.533428571,226.4518571,3.000857143,212.4018571,2.776142857,193.0237143,2.888285714,179.2544286,2.215571429,192.3788571,2.299428571,173.73,1.738714286,215.2344286,2.299571429,184.8631429,2.327571429,203.6524286,3.421142857,182.9844286,2.832428571,154.7444286,2.523857143,177.5437143,2.776428571,232.5652857,3.365285714,184.3302857,3.112857143,143.6111429,2.860571429,111.2768571,2.411857143,88.67371429,1.907,77.09157143,1.177857143,69.85642857,1.374,74.68,1.037571429,64.47228571,0.925428571
39,39,CIV,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0,0.070571429,0,0.471285714,0,0.78,0.005428571,1.559721739,0.016285714,1.451428571,0.021714286,1.494714286,0.032571429,1.543428571,0.005428571,1.651714286,0.032571429,2.133324449,0.021714286,1.651857143,0.027142857,2.345,0.016285714,4.105,0.016285714,6.988441611,0.048857143,13.13901107,0.038,9.032276593,0.076,8.221,0.032571429,10.72857143,0.054285714,7.955571429,0.048857143,8.567571429,0.016285714,3.330714286,0.043428571,2.767285714,0.010857143,2.018282222,0.021714286,2.061407325,0.027142857,2.810275413,0.010857143,3.134664605,0.021714286,2.404714286,0,1.911714286,0.005428571,1.792571429,0,1.348428571,0,1.511,0,0.936857143,0.005428571,0.693285714,0,1.554285714,0.027142857,0.525428571,0,0.714239682,0.005428571,0.979929562,0.010857143,0.731,0.010857143,0.974620465,0.005428571,1.071956816,0.005428571,2.641873935,0,1.034285714,0,2.610428571,0.027142857,4.976857143,0.005428571,7.441285714,0.010857143,9.509857143,0.021714286,8.478793736,0.038,7.522428571,0.054285714,7.132428571,0.059714286,5.578142857,0.065142857,3.883142857,0.038,12.478,0.043428571
